Date,Channel,Campaign,Impressions,Clicks,Spend,Conversions,Revenue
19/02/2024,Google Ads,Brand Search,13460,771,1098.72,25,1782.94
19/02/2024,Google Ads,Competitor Keywords,11281,492,539.3,29,1861.45
19/02/2024,Google Ads,Retargeting,13551,638,915.04,36,2084.84
19/02/2024,Meta,Awareness,22896,258,227.85,10,616.91
19/02/2024,Meta,Retargeting,17979,320,128.71,10,591.38
19/02/2024,Meta,Lead Gen,28382,592,426.42,21,1009.75
19/02/2024,LinkedIn,Brand Awareness,1743,11,37.55,0,0
19/02/2024,LinkedIn,Lead Gen,2061,10,46.99,0,0
19/02/2024,LinkedIn,Event Promotion,2943,18,64.92,0,0
19/02/2024,TikTok,Top of Funnel,16726,145,32.04,2,125.51
19/02/2024,TikTok,Product Showcase,18444,156,41.13,2,91.73
19/02/2024,TikTok,Retargeting,20212,171,69.91,1,49.21
20/02/2024,Google Ads,Brand Search,15566,915,1826.03,50,2807.35
20/02/2024,Google Ads,Competitor Keywords,7049,318,741.6,15,1299.85
20/02/2024,Google Ads,Retargeting,13302,790,1537.77,44,3744.55
20/02/2024,Meta,Awareness,20269,466,343.82,13,876.9
20/02/2024,Meta,Retargeting,24004,331,333.67,7,395.55
20/02/2024,Meta,Lead Gen,29428,631,382.6,19,887.01
20/02/2024,LinkedIn,Brand Awareness,1705,7,42.8,0,0
20/02/2024,LinkedIn,Lead Gen,4776,35,156.29,1,149.68
20/02/2024,LinkedIn,Event Promotion,2204,17,92.66,0,0
20/02/2024,TikTok,Top of Funnel,39011,466,253.53,8,425.9
20/02/2024,TikTok,Product Showcase,33983,524,387.92,9,316.3
20/02/2024,TikTok,Retargeting,38845,503,127.28,8,352.28
21/02/2024,Google Ads,Brand Search,12161,618,807.77,36,2630.43
21/02/2024,Google Ads,Competitor Keywords,6497,374,321.36,12,1061.52
21/02/2024,Google Ads,Retargeting,10156,458,938.26,26,1834.23
21/02/2024,Meta,Awareness,16872,311,268.1,8,403.84
21/02/2024,Meta,Retargeting,22062,325,383.24,10,482.78
21/02/2024,Meta,Lead Gen,12380,302,340.91,8,552.16
21/02/2024,LinkedIn,Brand Awareness,3612,24,111.39,0,0
21/02/2024,LinkedIn,Lead Gen,3362,25,134.65,1,85.35
21/02/2024,LinkedIn,Event Promotion,2851,17,85.01,0,0
21/02/2024,TikTok,Top of Funnel,39811,397,144.9,7,356.69
21/02/2024,TikTok,Product Showcase,18917,179,127.99,2,90.77
21/02/2024,TikTok,Retargeting,41266,385,154.37,4,205.6
22/02/2024,Google Ads,Brand Search,8790,487,1121.77,24,1985.02
22/02/2024,Google Ads,Competitor Keywords,7727,341,310.04,20,1297.34
22/02/2024,Google Ads,Retargeting,13337,825,1052.76,34,1875.85
22/02/2024,Meta,Awareness,15929,382,445.69,10,614.29
22/02/2024,Meta,Retargeting,18397,456,503.27,7,405.25
22/02/2024,Meta,Lead Gen,20366,306,134.01,6,414.11
22/02/2024,LinkedIn,Brand Awareness,3748,18,86.11,0,0
22/02/2024,LinkedIn,Lead Gen,4328,31,149.42,1,116.73
22/02/2024,LinkedIn,Event Promotion,4351,23,99.3,0,0
22/02/2024,TikTok,Top of Funnel,33622,348,70.49,6,376.72
22/02/2024,TikTok,Product Showcase,23138,319,196.23,3,194.52
22/02/2024,TikTok,Retargeting,16029,282,130,4,179.94
23/02/2024,Google Ads,Brand Search,7779,446,547.24,29,2118.67
23/02/2024,Google Ads,Competitor Keywords,5594,364,811.91,18,1486.2
23/02/2024,Google Ads,Retargeting,12250,645,1380.4,28,1656.45
23/02/2024,Meta,Awareness,14839,239,249.19,4,195.88
23/02/2024,Meta,Retargeting,19040,208,239.93,5,323.58
23/02/2024,Meta,Lead Gen,20151,358,391.33,14,672.9
23/02/2024,LinkedIn,Brand Awareness,1429,6,33.26,0,0
23/02/2024,LinkedIn,Lead Gen,2372,20,74.1,0,0
23/02/2024,LinkedIn,Event Promotion,4270,18,83.8,0,0
23/02/2024,TikTok,Top of Funnel,41621,479,149.85,4,236.78
23/02/2024,TikTok,Product Showcase,22197,224,138.68,3,181.27
23/02/2024,TikTok,Retargeting,47547,636,431.7,12,569.83
24/02/2024,Google Ads,Brand Search,10504,514,955.21,25,1824.4
24/02/2024,Google Ads,Competitor Keywords,9772,517,1036.43,21,1539.32
24/02/2024,Google Ads,Retargeting,5714,375,733.92,13,778.48
24/02/2024,Meta,Awareness,17384,310,257.99,8,369.96
24/02/2024,Meta,Retargeting,20924,401,285.55,15,947.57
24/02/2024,Meta,Lead Gen,28250,509,566.24,20,1404.42
24/02/2024,LinkedIn,Brand Awareness,2343,9,32.55,0,0
24/02/2024,LinkedIn,Lead Gen,4292,34,175.49,1,112.22
24/02/2024,LinkedIn,Event Promotion,4210,35,134.35,0,0
24/02/2024,TikTok,Top of Funnel,41099,543,427.94,5,241.38
24/02/2024,TikTok,Product Showcase,39141,366,280.67,6,350
24/02/2024,TikTok,Retargeting,23940,318,204.56,6,340.03
25/02/2024,Google Ads,Brand Search,6676,466,755.53,24,2018.18
25/02/2024,Google Ads,Competitor Keywords,12981,891,723.79,33,2435.17
25/02/2024,Google Ads,Retargeting,8113,478,1043.26,28,2499.06
25/02/2024,Meta,Awareness,28542,491,330.79,12,609.44
25/02/2024,Meta,Retargeting,24202,533,571.04,14,929.81
25/02/2024,Meta,Lead Gen,10529,157,105.46,3,187.56
25/02/2024,LinkedIn,Brand Awareness,1884,8,38.79,0,0
25/02/2024,LinkedIn,Lead Gen,1701,9,60.28,0,0
25/02/2024,LinkedIn,Event Promotion,2612,20,63.34,0,0
25/02/2024,TikTok,Top of Funnel,30269,517,265.08,8,448.09
25/02/2024,TikTok,Product Showcase,29703,473,347.86,9,490.29
25/02/2024,TikTok,Retargeting,25918,315,246.53,4,254.52
26/02/2024,Google Ads,Brand Search,11322,595,1269.36,24,2050.33
26/02/2024,Google Ads,Competitor Keywords,10720,554,1184.18,35,2390.64
26/02/2024,Google Ads,Retargeting,5751,396,663.43,26,1670.75
26/02/2024,Meta,Awareness,27170,575,325.33,18,1146.74
26/02/2024,Meta,Retargeting,14793,184,153.73,4,244.16
26/02/2024,Meta,Lead Gen,27667,281,303.26,10,521.75
26/02/2024,LinkedIn,Brand Awareness,3146,17,108.14,0,0
26/02/2024,LinkedIn,Lead Gen,1943,8,37.2,0,0
26/02/2024,LinkedIn,Event Promotion,1851,8,46.99,0,0
26/02/2024,TikTok,Top of Funnel,43458,649,223.77,12,599.57
26/02/2024,TikTok,Product Showcase,29899,306,126.53,4,146.4
26/02/2024,TikTok,Retargeting,45401,397,208.23,3,115.53
27/02/2024,Google Ads,Brand Search,7920,383,832.56,16,1136.7
27/02/2024,Google Ads,Competitor Keywords,7897,422,456.47,25,1437.02
27/02/2024,Google Ads,Retargeting,11183,570,874.12,31,2207.01
27/02/2024,Meta,Awareness,26822,387,452.24,9,497.68
27/02/2024,Meta,Retargeting,24280,376,418.42,8,515.65
27/02/2024,Meta,Lead Gen,29257,351,339.79,5,242.21
27/02/2024,LinkedIn,Brand Awareness,2953,24,152.62,1,119.14
27/02/2024,LinkedIn,Lead Gen,3258,15,63.78,0,0
27/02/2024,LinkedIn,Event Promotion,2346,20,135.39,0,0
27/02/2024,TikTok,Top of Funnel,35614,555,242.32,6,367.26
27/02/2024,TikTok,Product Showcase,46738,460,174.63,8,397.94
27/02/2024,TikTok,Retargeting,27942,240,77.45,4,219.78
28/02/2024,Google Ads,Brand Search,12282,773,1777.05,37,2068.31
28/02/2024,Google Ads,Competitor Keywords,16211,717,1732.86,26,2093.19
28/02/2024,Google Ads,Retargeting,15941,720,1723.12,44,3556.25
28/02/2024,Meta,Awareness,20310,290,286.93,5,255.04
28/02/2024,Meta,Retargeting,20220,397,411.07,6,315.09
28/02/2024,Meta,Lead Gen,16964,192,161.54,3,199.66
28/02/2024,LinkedIn,Brand Awareness,3172,20,85.36,0,0
28/02/2024,LinkedIn,Lead Gen,2668,17,113.09,0,0
28/02/2024,LinkedIn,Event Promotion,3235,15,63.15,0,0
28/02/2024,TikTok,Top of Funnel,38734,684,183.53,12,686.77
28/02/2024,TikTok,Product Showcase,24573,320,134.44,2,82.86
28/02/2024,TikTok,Retargeting,38340,648,295.82,8,324.55
29/02/2024,Google Ads,Brand Search,8377,367,772.76,13,1066.84
29/02/2024,Google Ads,Competitor Keywords,11919,725,831.2,24,1507.98
29/02/2024,Google Ads,Retargeting,6683,439,769.49,16,1174.36
29/02/2024,Meta,Awareness,22541,409,336.46,6,338.37
29/02/2024,Meta,Retargeting,20108,309,170.14,11,530.54
29/02/2024,Meta,Lead Gen,28209,297,155.41,9,456.89
29/02/2024,LinkedIn,Brand Awareness,3082,23,133.05,0,0
29/02/2024,LinkedIn,Lead Gen,2390,20,110.08,0,0
29/02/2024,LinkedIn,Event Promotion,5064,42,292.41,1,85.96
29/02/2024,TikTok,Top of Funnel,27168,462,117.97,4,200.74
29/02/2024,TikTok,Product Showcase,36127,405,291.63,3,170
29/02/2024,TikTok,Retargeting,19544,329,114.96,6,257.43
01/03/2024,Google Ads,Brand Search,13731,943,877.22,62,4440.21
01/03/2024,Google Ads,Competitor Keywords,13733,889,1460.7,39,3105.08
01/03/2024,Google Ads,Retargeting,14730,877,928.25,28,1909.78
01/03/2024,Meta,Awareness,36012,573,612.08,18,1328.23
01/03/2024,Meta,Retargeting,33665,383,451.15,12,891.58
01/03/2024,Meta,Lead Gen,15867,370,371.49,14,1037.84
01/03/2024,LinkedIn,Brand Awareness,5354,44,239.72,2,188.81
01/03/2024,LinkedIn,Lead Gen,3624,22,67.2,0,0
01/03/2024,LinkedIn,Event Promotion,5910,48,220.21,1,97.19
01/03/2024,TikTok,Top of Funnel,33204,347,213.06,3,149.38
01/03/2024,TikTok,Product Showcase,41138,332,71.66,4,249.57
01/03/2024,TikTok,Retargeting,39756,540,172.12,5,219.74
02/03/2024,Google Ads,Brand Search,9263,483,1116.81,29,1892.55
02/03/2024,Google Ads,Competitor Keywords,19642,1095,1234.71,71,4330.18
02/03/2024,Google Ads,Retargeting,14893,922,2055.36,45,2698.87
02/03/2024,Meta,Awareness,28830,650,333.51,15,1100.5
02/03/2024,Meta,Retargeting,36673,540,591.96,10,680.79
02/03/2024,Meta,Lead Gen,38499,836,979.03,31,1878.02
02/03/2024,LinkedIn,Brand Awareness,2899,15,74.74,0,0
02/03/2024,LinkedIn,Lead Gen,4892,29,152.26,1,90.18
02/03/2024,LinkedIn,Event Promotion,3013,12,69.35,0,0
02/03/2024,TikTok,Top of Funnel,50946,622,422.8,8,457.13
02/03/2024,TikTok,Product Showcase,32906,339,223.75,3,141.03
02/03/2024,TikTok,Retargeting,26578,304,91.56,4,187.96
03/03/2024,Google Ads,Brand Search,9276,513,414.65,17,1380.83
03/03/2024,Google Ads,Competitor Keywords,11493,487,753.39,25,1993.39
03/03/2024,Google Ads,Retargeting,17968,923,845.79,42,2870.38
03/03/2024,Meta,Awareness,17278,410,446,15,709.26
03/03/2024,Meta,Retargeting,32951,527,526.3,18,994.52
03/03/2024,Meta,Lead Gen,39739,623,423.96,13,874.19
03/03/2024,LinkedIn,Brand Awareness,4621,27,162.33,1,146.02
03/03/2024,LinkedIn,Lead Gen,6596,34,163.48,1,136.49
03/03/2024,LinkedIn,Event Promotion,2634,21,85.91,0,0
03/03/2024,TikTok,Top of Funnel,46543,537,239.59,7,246.86
03/03/2024,TikTok,Product Showcase,22610,201,155.41,3,117.39
03/03/2024,TikTok,Retargeting,56882,999,780.42,12,631.34
04/03/2024,Google Ads,Brand Search,13069,793,1512.87,46,3763.18
04/03/2024,Google Ads,Competitor Keywords,11027,616,1053.14,34,2910.96
04/03/2024,Google Ads,Retargeting,16596,1001,1568.24,69,5208.93
04/03/2024,Meta,Awareness,20160,418,359.01,10,725.62
04/03/2024,Meta,Retargeting,23062,269,148.27,9,618.49
04/03/2024,Meta,Lead Gen,42952,441,273.45,12,630.68
04/03/2024,LinkedIn,Brand Awareness,2823,21,102.8,0,0
04/03/2024,LinkedIn,Lead Gen,3354,21,110.91,0,0
04/03/2024,LinkedIn,Event Promotion,5940,32,119.2,1,97.86
04/03/2024,TikTok,Top of Funnel,44391,501,141.74,4,229.03
04/03/2024,TikTok,Product Showcase,56454,845,348.34,11,541.63
04/03/2024,TikTok,Retargeting,31050,548,146.51,10,572.75
05/03/2024,Google Ads,Brand Search,21932,1303,2032.17,53,3770.08
05/03/2024,Google Ads,Competitor Keywords,20451,1245,1671,46,3034
05/03/2024,Google Ads,Retargeting,10866,666,1156.42,41,2861.38
05/03/2024,Meta,Awareness,39163,677,320.14,26,1834.75
05/03/2024,Meta,Retargeting,14680,149,125.9,5,243.82
05/03/2024,Meta,Lead Gen,39748,776,520.13,19,897.69
05/03/2024,LinkedIn,Brand Awareness,4631,38,246.84,1,145.79
05/03/2024,LinkedIn,Lead Gen,3292,14,93.58,0,0
05/03/2024,LinkedIn,Event Promotion,5881,49,195.06,2,268.34
05/03/2024,TikTok,Top of Funnel,50545,512,154.31,7,344.09
05/03/2024,TikTok,Product Showcase,48235,703,382.62,10,547.86
05/03/2024,TikTok,Retargeting,26069,316,124.95,3,146.07
06/03/2024,Google Ads,Brand Search,19485,1263,1743.96,66,5670.96
06/03/2024,Google Ads,Competitor Keywords,22842,1486,3374.73,101,8947.84
06/03/2024,Google Ads,Retargeting,21291,1356,1724.71,91,7986.19
06/03/2024,Meta,Awareness,33095,390,464.52,7,378.15
06/03/2024,Meta,Retargeting,26104,410,377.08,16,1199.69
06/03/2024,Meta,Lead Gen,29092,621,475.67,21,1053.65
06/03/2024,LinkedIn,Brand Awareness,4837,41,157.91,1,133.87
06/03/2024,LinkedIn,Lead Gen,4628,38,230.34,1,92.93
06/03/2024,LinkedIn,Event Promotion,4640,34,233.99,1,138.71
06/03/2024,TikTok,Top of Funnel,51824,443,237.53,8,431.81
06/03/2024,TikTok,Product Showcase,39050,442,113.54,3,163.48
06/03/2024,TikTok,Retargeting,61918,836,249.17,8,395.94
07/03/2024,Google Ads,Brand Search,15272,798,1189,47,2829.12
07/03/2024,Google Ads,Competitor Keywords,14421,887,1016.11,61,5124.8
07/03/2024,Google Ads,Retargeting,21367,1149,1719.79,52,4362
07/03/2024,Meta,Awareness,28797,334,325.26,11,557.34
07/03/2024,Meta,Retargeting,39085,878,877.48,31,1414.69
07/03/2024,Meta,Lead Gen,18068,312,318.67,8,482.91
07/03/2024,LinkedIn,Brand Awareness,4878,36,217.97,1,145.75
07/03/2024,LinkedIn,Lead Gen,2625,17,108.16,0,0
07/03/2024,LinkedIn,Event Promotion,6642,43,175.95,1,90.82
07/03/2024,TikTok,Top of Funnel,48399,534,247.86,6,333.14
07/03/2024,TikTok,Product Showcase,44716,738,501.15,11,473.78
07/03/2024,TikTok,Retargeting,40969,508,231.77,6,331.86
08/03/2024,Google Ads,Brand Search,10247,566,935.96,27,2038.75
08/03/2024,Google Ads,Competitor Keywords,16051,810,1830.99,50,3089.2
08/03/2024,Google Ads,Retargeting,14538,910,822.38,43,2635.22
08/03/2024,Meta,Awareness,40204,538,308.47,19,1076.7
08/03/2024,Meta,Retargeting,22293,541,377.06,14,731.44
08/03/2024,Meta,Lead Gen,39363,841,1008.59,22,1501.68
08/03/2024,LinkedIn,Brand Awareness,3308,13,58.82,0,0
08/03/2024,LinkedIn,Lead Gen,3043,14,68.04,0,0
08/03/2024,LinkedIn,Event Promotion,2393,16,78.86,0,0
08/03/2024,TikTok,Top of Funnel,18778,300,211.3,5,234.92
08/03/2024,TikTok,Product Showcase,48160,485,136.58,6,249.08
08/03/2024,TikTok,Retargeting,32797,437,180.47,5,291
09/03/2024,Google Ads,Brand Search,15179,670,1431.85,43,2694.77
09/03/2024,Google Ads,Competitor Keywords,17197,861,1537.35,29,1831.57
09/03/2024,Google Ads,Retargeting,12525,810,1657.82,47,2672.52
09/03/2024,Meta,Awareness,34698,509,470.31,10,718.83
09/03/2024,Meta,Retargeting,23280,236,131.69,4,271.4
09/03/2024,Meta,Lead Gen,33154,643,713.59,17,1037.02
09/03/2024,LinkedIn,Brand Awareness,3396,26,86.58,0,0
09/03/2024,LinkedIn,Lead Gen,4402,17,82.6,0,0
09/03/2024,LinkedIn,Event Promotion,5614,40,240.44,1,87.96
09/03/2024,TikTok,Top of Funnel,48606,576,120.92,11,592.19
09/03/2024,TikTok,Product Showcase,37843,569,218.67,9,501.61
09/03/2024,TikTok,Retargeting,25238,369,193.22,3,160.87
10/03/2024,Google Ads,Brand Search,10370,424,487.87,15,1257.55
10/03/2024,Google Ads,Competitor Keywords,11745,818,1492.28,41,2775.42
10/03/2024,Google Ads,Retargeting,10538,725,1228.51,37,2858.18
10/03/2024,Meta,Awareness,29070,553,492.66,16,1158.58
10/03/2024,Meta,Retargeting,39100,896,844.19,15,842.53
10/03/2024,Meta,Lead Gen,20507,387,270.63,11,717.48
10/03/2024,LinkedIn,Brand Awareness,5672,32,106.33,1,82.09
10/03/2024,LinkedIn,Lead Gen,2866,17,110.63,0,0
10/03/2024,LinkedIn,Event Promotion,4848,20,111.7,0,0
10/03/2024,TikTok,Top of Funnel,46952,784,546.69,11,560.52
10/03/2024,TikTok,Product Showcase,32281,446,282.98,4,227.69
10/03/2024,TikTok,Retargeting,35438,349,100.51,4,160.27
11/03/2024,Google Ads,Brand Search,9182,523,774.43,34,2395.7
11/03/2024,Google Ads,Competitor Keywords,11621,808,959.38,43,3290.71
11/03/2024,Google Ads,Retargeting,16647,766,1345.79,32,2593.39
11/03/2024,Meta,Awareness,27408,594,547.87,11,650.08
11/03/2024,Meta,Retargeting,31737,332,172.54,12,545.65
11/03/2024,Meta,Lead Gen,21202,512,589.83,12,675.38
11/03/2024,LinkedIn,Brand Awareness,5146,24,142.64,0,0
11/03/2024,LinkedIn,Lead Gen,5251,25,169.71,0,0
11/03/2024,LinkedIn,Event Promotion,3582,18,124.54,0,0
11/03/2024,TikTok,Top of Funnel,26926,224,46.19,3,143.77
11/03/2024,TikTok,Product Showcase,23099,232,165.95,2,88.57
11/03/2024,TikTok,Retargeting,53358,724,392.85,11,604.28
12/03/2024,Google Ads,Brand Search,15719,799,1915.25,26,2332.46
12/03/2024,Google Ads,Competitor Keywords,9724,568,476.81,21,1226.09
12/03/2024,Google Ads,Retargeting,13875,945,1892.21,53,4099.42
12/03/2024,Meta,Awareness,29399,419,419.41,14,930.62
12/03/2024,Meta,Retargeting,28154,524,335.42,19,1306.88
12/03/2024,Meta,Lead Gen,42754,577,434.13,16,747.34
12/03/2024,LinkedIn,Brand Awareness,5600,48,206.51,1,120.08
12/03/2024,LinkedIn,Lead Gen,4462,27,180.19,0,0
12/03/2024,LinkedIn,Event Promotion,4599,25,119.94,0,0
12/03/2024,TikTok,Top of Funnel,55412,984,358.24,17,775.93
12/03/2024,TikTok,Product Showcase,65452,856,489.1,12,562.23
12/03/2024,TikTok,Retargeting,35726,371,188.06,5,263.75
13/03/2024,Google Ads,Brand Search,18398,952,1746.01,52,3342.7
13/03/2024,Google Ads,Competitor Keywords,10937,724,1020.23,37,2805.35
13/03/2024,Google Ads,Retargeting,12519,570,554.96,25,1403.17
13/03/2024,Meta,Awareness,22733,248,202.59,3,164.71
13/03/2024,Meta,Retargeting,24561,352,261.09,13,814.09
13/03/2024,Meta,Lead Gen,15457,247,186,6,402.24
13/03/2024,LinkedIn,Brand Awareness,3890,29,96.5,0,0
13/03/2024,LinkedIn,Lead Gen,5068,45,177.79,1,127.64
13/03/2024,LinkedIn,Event Promotion,4589,26,160.02,1,129.77
13/03/2024,TikTok,Top of Funnel,25617,436,98.82,7,308.57
13/03/2024,TikTok,Product Showcase,40825,417,137.61,3,153.94
13/03/2024,TikTok,Retargeting,39360,635,323.45,7,245.07
14/03/2024,Google Ads,Brand Search,7583,380,856.06,14,1024.14
14/03/2024,Google Ads,Competitor Keywords,11170,743,681.02,47,3918.51
14/03/2024,Google Ads,Retargeting,13728,772,1813.49,40,2738.67
14/03/2024,Meta,Awareness,39802,754,668.1,25,1211.95
14/03/2024,Meta,Retargeting,29204,609,261.23,14,680.74
14/03/2024,Meta,Lead Gen,19042,401,350.67,14,872.08
14/03/2024,LinkedIn,Brand Awareness,4102,26,160.68,0,0
14/03/2024,LinkedIn,Lead Gen,3581,19,129.04,0,0
14/03/2024,LinkedIn,Event Promotion,2867,25,159.96,1,146.8
14/03/2024,TikTok,Top of Funnel,37595,646,401.29,9,337.61
14/03/2024,TikTok,Product Showcase,53797,867,212.01,8,418.36
14/03/2024,TikTok,Retargeting,34946,294,212.54,5,296.26
15/03/2024,Google Ads,Brand Search,9108,622,1371.9,30,2360.03
15/03/2024,Google Ads,Competitor Keywords,15700,873,1215.99,31,2192.13
15/03/2024,Google Ads,Retargeting,14367,746,683.41,49,4319.55
15/03/2024,Meta,Awareness,23486,512,508.17,16,1031.84
15/03/2024,Meta,Retargeting,19466,367,390.54,14,810.32
15/03/2024,Meta,Lead Gen,32687,409,202.17,10,699.44
15/03/2024,LinkedIn,Brand Awareness,2287,19,107.71,0,0
15/03/2024,LinkedIn,Lead Gen,5031,42,229.25,1,95.52
15/03/2024,LinkedIn,Event Promotion,2028,11,71.49,0,0
15/03/2024,TikTok,Top of Funnel,25072,398,132.41,6,356.88
15/03/2024,TikTok,Product Showcase,43607,590,361.38,9,584.04
15/03/2024,TikTok,Retargeting,29702,499,310.55,7,364.85
16/03/2024,Google Ads,Brand Search,16208,671,865.56,20,1214.29
16/03/2024,Google Ads,Competitor Keywords,8089,335,391.67,15,1097.41
16/03/2024,Google Ads,Retargeting,15889,1005,2412.42,65,5323.75
16/03/2024,Meta,Awareness,21583,473,343.24,7,428.63
16/03/2024,Meta,Retargeting,18474,323,155.61,5,341.16
16/03/2024,Meta,Lead Gen,21188,391,238.86,11,611.29
16/03/2024,LinkedIn,Brand Awareness,5204,36,224.86,1,138
16/03/2024,LinkedIn,Lead Gen,5736,34,119.91,1,98.36
16/03/2024,LinkedIn,Event Promotion,3557,24,137.69,0,0
16/03/2024,TikTok,Top of Funnel,43749,367,130.19,5,216.13
16/03/2024,TikTok,Product Showcase,35708,506,106.08,7,340.4
16/03/2024,TikTok,Retargeting,55033,538,381.33,8,430.5
17/03/2024,Google Ads,Brand Search,12537,784,1433.3,51,4244.46
17/03/2024,Google Ads,Competitor Keywords,9669,500,1128.18,20,1197.29
17/03/2024,Google Ads,Retargeting,17777,961,1248.28,56,4824.67
17/03/2024,Meta,Awareness,26121,266,311.98,10,566.23
17/03/2024,Meta,Retargeting,38161,929,434.63,31,1754.86
17/03/2024,Meta,Lead Gen,39029,645,654.28,14,849.28
17/03/2024,LinkedIn,Brand Awareness,3392,20,103.87,0,0
17/03/2024,LinkedIn,Lead Gen,4640,33,115.49,1,91.02
17/03/2024,LinkedIn,Event Promotion,4336,35,146.35,0,0
17/03/2024,TikTok,Top of Funnel,59715,600,378.05,5,197.19
17/03/2024,TikTok,Product Showcase,36142,412,166.84,6,359.61
17/03/2024,TikTok,Retargeting,20171,311,159.69,4,212.02
18/03/2024,Google Ads,Brand Search,8895,384,931.14,12,984.54
18/03/2024,Google Ads,Competitor Keywords,8442,567,1318.31,24,1964.74
18/03/2024,Google Ads,Retargeting,11815,655,937.63,30,1995.86
18/03/2024,Meta,Awareness,32564,649,385.35,11,731.88
18/03/2024,Meta,Retargeting,16229,183,94.7,6,318.76
18/03/2024,Meta,Lead Gen,26196,350,170.52,12,867.16
18/03/2024,LinkedIn,Brand Awareness,5038,27,84.34,1,144.84
18/03/2024,LinkedIn,Lead Gen,4002,21,139.18,0,0
18/03/2024,LinkedIn,Event Promotion,4553,37,198.58,1,128.24
18/03/2024,TikTok,Top of Funnel,34459,326,246.71,4,203.71
18/03/2024,TikTok,Product Showcase,30677,396,302.62,7,434.25
18/03/2024,TikTok,Retargeting,47108,428,89.58,3,166.3
19/03/2024,Google Ads,Brand Search,12776,630,1546.54,27,1922.69
19/03/2024,Google Ads,Competitor Keywords,19484,1033,1207.55,44,3196.06
19/03/2024,Google Ads,Retargeting,17581,1112,2536.03,71,4941.27
19/03/2024,Meta,Awareness,35737,637,526.51,12,812.59
19/03/2024,Meta,Retargeting,34218,418,271.14,14,683.87
19/03/2024,Meta,Lead Gen,23268,273,305.55,10,653.87
19/03/2024,LinkedIn,Brand Awareness,4621,19,60.5,0,0
19/03/2024,LinkedIn,Lead Gen,2990,19,95.82,0,0
19/03/2024,LinkedIn,Event Promotion,3018,19,85.86,0,0
19/03/2024,TikTok,Top of Funnel,28764,509,193.18,8,478.67
19/03/2024,TikTok,Product Showcase,43053,630,147.02,8,329.83
19/03/2024,TikTok,Retargeting,36316,432,179.69,4,184.57
20/03/2024,Google Ads,Brand Search,17479,766,1467.91,24,2026.77
20/03/2024,Google Ads,Competitor Keywords,22013,934,2002.12,37,2039.91
20/03/2024,Google Ads,Retargeting,8541,440,559.47,18,1079.67
20/03/2024,Meta,Awareness,33353,486,469.6,11,802.42
20/03/2024,Meta,Retargeting,19153,420,453.67,7,340.72
20/03/2024,Meta,Lead Gen,24672,549,609.24,19,1386.72
20/03/2024,LinkedIn,Brand Awareness,2772,22,107.13,0,0
20/03/2024,LinkedIn,Lead Gen,4610,33,128.87,0,0
20/03/2024,LinkedIn,Event Promotion,3742,25,110.59,0,0
20/03/2024,TikTok,Top of Funnel,26228,347,88.62,6,302.11
20/03/2024,TikTok,Product Showcase,26679,479,328.31,4,183.96
20/03/2024,TikTok,Retargeting,52611,740,244.5,9,562.94
21/03/2024,Google Ads,Brand Search,14600,979,1754.11,31,2703.01
21/03/2024,Google Ads,Competitor Keywords,10191,458,544.79,24,1541.79
21/03/2024,Google Ads,Retargeting,9787,520,672.22,19,1123.24
21/03/2024,Meta,Awareness,26984,625,688.94,17,1171.75
21/03/2024,Meta,Retargeting,32839,554,542.06,15,677.87
21/03/2024,Meta,Lead Gen,14285,225,244.73,8,444.78
21/03/2024,LinkedIn,Brand Awareness,1745,15,67.66,0,0
21/03/2024,LinkedIn,Lead Gen,4700,21,144.23,0,0
21/03/2024,LinkedIn,Event Promotion,2233,18,69.3,0,0
